scene_id,object_names,scales
4-114,"['plate', 'e_cups', 'knife', 'fork', 'spoon', 'h_cups', 'f_cups', 'j_cups', 'bowl', 'bowl_a', 'nine_hole_peg_test', 'b_lego_duplo', 'e_lego_duplo', 'd_lego_duplo', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-115,"['plate', 'e_cups', 'knife', 'fork', 'spoon', 'h_cups', 'f_cups', 'j_cups', 'bowl', 'bowl_a', 'nine_hole_peg_test', 'b_lego_duplo', 'e_lego_duplo', 'd_lego_duplo', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-116,"['plate', 'e_cups', 'knife', 'fork', 'spoon', 'h_cups', 'f_cups', 'j_cups', 'bowl', 'bowl_a', 'nine_hole_peg_test', 'b_lego_duplo', 'e_lego_duplo', 'd_lego_duplo', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-117,"['plate', 'e_cups', 'knife', 'fork', 'spoon', 'h_cups', 'f_cups', 'j_cups', 'bowl', 'bowl_a', 'nine_hole_peg_test', 'b_lego_duplo', 'e_lego_duplo', 'd_lego_duplo', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-118,"['plate', 'e_cups', 'knife', 'fork', 'spoon', 'h_cups', 'f_cups', 'j_cups', 'bowl', 'bowl_a', 'nine_hole_peg_test', 'b_lego_duplo', 'e_lego_duplo', 'd_lego_duplo', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-119,"['plate', 'e_cups', 'knife', 'fork', 'spoon', 'h_cups', 'f_cups', 'j_cups', 'bowl', 'bowl_a', 'nine_hole_peg_test', 'b_lego_duplo', 'e_lego_duplo', 'd_lego_duplo', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-120,"['plate', 'e_cups', 'knife', 'fork', 'spoon', 'h_cups', 'f_cups', 'j_cups', 'bowl', 'bowl_a', 'nine_hole_peg_test', 'b_lego_duplo', 'e_lego_duplo', 'd_lego_duplo', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-121,"['pan_tefal', 'mug', 'spoon', 'fork', 'knife', 'b_cups', 'h_cups', 'd_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'b_toy_airplane', 'a_lego_duplo', 'foam_brick', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-122,"['pan_tefal', 'mug', 'spoon', 'fork', 'knife', 'b_cups', 'h_cups', 'd_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'b_toy_airplane', 'a_lego_duplo', 'foam_brick', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-123,"['pan_tefal', 'mug', 'spoon', 'fork', 'knife', 'b_cups', 'h_cups', 'd_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'b_toy_airplane', 'a_lego_duplo', 'foam_brick', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-124,"['pan_tefal', 'mug', 'spoon', 'fork', 'knife', 'b_cups', 'h_cups', 'd_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'b_toy_airplane', 'a_lego_duplo', 'foam_brick', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-125,"['pan_tefal', 'mug', 'spoon', 'fork', 'knife', 'b_cups', 'h_cups', 'd_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'b_toy_airplane', 'a_lego_duplo', 'foam_brick', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-126,"['pan_tefal', 'mug', 'spoon', 'fork', 'knife', 'b_cups', 'h_cups', 'd_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'b_toy_airplane', 'a_lego_duplo', 'foam_brick', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-127,"['pan_tefal', 'mug', 'spoon', 'fork', 'knife', 'b_cups', 'h_cups', 'd_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'b_toy_airplane', 'a_lego_duplo', 'foam_brick', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-128,"['pan_tefal', 'mug', 'spoon', 'fork', 'knife', 'b_cups', 'h_cups', 'd_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'b_toy_airplane', 'a_lego_duplo', 'foam_brick', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-129,"['pan_tefal', 'mug', 'spoon', 'fork', 'knife', 'b_cups', 'h_cups', 'd_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'b_toy_airplane', 'a_lego_duplo', 'foam_brick', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-130,"['pan_tefal', 'mug', 'spoon', 'fork', 'knife', 'b_cups', 'h_cups', 'd_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'b_toy_airplane', 'a_lego_duplo', 'foam_brick', 'e_toy_airplane']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-131,"['plate', 'i_cups', 'fork', 'spoon', 'knife', 'g_cups', 'mug', 'cup_small', 'bowl', 'bowl_a', 'a_toy_airplane', 'g_lego_duplo', 'e_toy_airplane', 'c_lego_duplo', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-132,"['plate', 'i_cups', 'fork', 'spoon', 'knife', 'g_cups', 'mug', 'cup_small', 'bowl', 'bowl_a', 'a_toy_airplane', 'g_lego_duplo', 'e_toy_airplane', 'c_lego_duplo', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-133,"['plate', 'i_cups', 'fork', 'spoon', 'knife', 'g_cups', 'mug', 'cup_small', 'bowl', 'bowl_a', 'a_toy_airplane', 'g_lego_duplo', 'e_toy_airplane', 'c_lego_duplo', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-134,"['plate', 'i_cups', 'fork', 'spoon', 'knife', 'g_cups', 'mug', 'cup_small', 'bowl', 'bowl_a', 'a_toy_airplane', 'g_lego_duplo', 'e_toy_airplane', 'c_lego_duplo', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-135,"['plate', 'i_cups', 'fork', 'spoon', 'knife', 'g_cups', 'mug', 'cup_small', 'bowl', 'bowl_a', 'a_toy_airplane', 'g_lego_duplo', 'e_toy_airplane', 'c_lego_duplo', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-136,"['plate', 'i_cups', 'fork', 'spoon', 'knife', 'g_cups', 'mug', 'cup_small', 'bowl', 'bowl_a', 'a_toy_airplane', 'g_lego_duplo', 'e_toy_airplane', 'c_lego_duplo', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-137,"['plate', 'i_cups', 'fork', 'spoon', 'knife', 'g_cups', 'mug', 'cup_small', 'bowl', 'bowl_a', 'a_toy_airplane', 'g_lego_duplo', 'e_toy_airplane', 'c_lego_duplo', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-138,"['plate', 'i_cups', 'fork', 'spoon', 'knife', 'g_cups', 'mug', 'cup_small', 'bowl', 'bowl_a', 'a_toy_airplane', 'g_lego_duplo', 'e_toy_airplane', 'c_lego_duplo', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-139,"['plate', 'i_cups', 'fork', 'spoon', 'knife', 'g_cups', 'mug', 'cup_small', 'bowl', 'bowl_a', 'a_toy_airplane', 'g_lego_duplo', 'e_toy_airplane', 'c_lego_duplo', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-140,"['plate', 'i_cups', 'fork', 'spoon', 'knife', 'g_cups', 'mug', 'cup_small', 'bowl', 'bowl_a', 'a_toy_airplane', 'g_lego_duplo', 'e_toy_airplane', 'c_lego_duplo', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-141,"['pan_tefal', 'g_cups', 'fork', 'knife', 'spoon', 'e_cups', 'c_cups', 'a_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'g_lego_duplo', 'c_toy_airplane', 'c_lego_duplo', 'f_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-142,"['pan_tefal', 'g_cups', 'fork', 'knife', 'spoon', 'e_cups', 'c_cups', 'a_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'g_lego_duplo', 'c_toy_airplane', 'c_lego_duplo', 'f_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-143,"['pan_tefal', 'g_cups', 'fork', 'knife', 'spoon', 'e_cups', 'c_cups', 'a_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'g_lego_duplo', 'c_toy_airplane', 'c_lego_duplo', 'f_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-144,"['pan_tefal', 'g_cups', 'fork', 'knife', 'spoon', 'e_cups', 'c_cups', 'a_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'g_lego_duplo', 'c_toy_airplane', 'c_lego_duplo', 'f_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-145,"['pan_tefal', 'g_cups', 'fork', 'knife', 'spoon', 'e_cups', 'c_cups', 'a_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'g_lego_duplo', 'c_toy_airplane', 'c_lego_duplo', 'f_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-146,"['pan_tefal', 'g_cups', 'fork', 'knife', 'spoon', 'e_cups', 'c_cups', 'a_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'g_lego_duplo', 'c_toy_airplane', 'c_lego_duplo', 'f_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-147,"['pan_tefal', 'g_cups', 'fork', 'knife', 'spoon', 'e_cups', 'c_cups', 'a_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'g_lego_duplo', 'c_toy_airplane', 'c_lego_duplo', 'f_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-148,"['pan_tefal', 'g_cups', 'fork', 'knife', 'spoon', 'e_cups', 'c_cups', 'a_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'g_lego_duplo', 'c_toy_airplane', 'c_lego_duplo', 'f_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-149,"['pan_tefal', 'g_cups', 'fork', 'knife', 'spoon', 'e_cups', 'c_cups', 'a_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'g_lego_duplo', 'c_toy_airplane', 'c_lego_duplo', 'f_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-150,"['pan_tefal', 'g_cups', 'fork', 'knife', 'spoon', 'e_cups', 'c_cups', 'a_cups', 'bowl', 'bowl_a', 'd_toy_airplane', 'g_lego_duplo', 'c_toy_airplane', 'c_lego_duplo', 'f_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-151,"['plate', 'mug', 'knife', 'fork', 'spoon', 'c_cups', 'cup_small', 'a_cups', 'bowl', 'bowl_a', 'e_lego_duplo', 'b_toy_airplane', 'c_toy_airplane', 'a_toy_airplane', 'd_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-152,"['plate', 'mug', 'knife', 'fork', 'spoon', 'c_cups', 'cup_small', 'a_cups', 'bowl', 'bowl_a', 'e_lego_duplo', 'b_toy_airplane', 'c_toy_airplane', 'a_toy_airplane', 'd_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-153,"['plate', 'mug', 'knife', 'fork', 'spoon', 'c_cups', 'cup_small', 'a_cups', 'bowl', 'bowl_a', 'e_lego_duplo', 'b_toy_airplane', 'c_toy_airplane', 'a_toy_airplane', 'd_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-154,"['plate', 'mug', 'knife', 'fork', 'spoon', 'c_cups', 'cup_small', 'a_cups', 'bowl', 'bowl_a', 'e_lego_duplo', 'b_toy_airplane', 'c_toy_airplane', 'a_toy_airplane', 'd_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-155,"['plate', 'mug', 'knife', 'fork', 'spoon', 'c_cups', 'cup_small', 'a_cups', 'bowl', 'bowl_a', 'e_lego_duplo', 'b_toy_airplane', 'c_toy_airplane', 'a_toy_airplane', 'd_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-156,"['plate', 'mug', 'knife', 'fork', 'spoon', 'c_cups', 'cup_small', 'a_cups', 'bowl', 'bowl_a', 'e_lego_duplo', 'b_toy_airplane', 'c_toy_airplane', 'a_toy_airplane', 'd_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-157,"['plate', 'mug', 'knife', 'fork', 'spoon', 'c_cups', 'cup_small', 'a_cups', 'bowl', 'bowl_a', 'e_lego_duplo', 'b_toy_airplane', 'c_toy_airplane', 'a_toy_airplane', 'd_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-158,"['plate', 'mug', 'knife', 'fork', 'spoon', 'c_cups', 'cup_small', 'a_cups', 'bowl', 'bowl_a', 'e_lego_duplo', 'b_toy_airplane', 'c_toy_airplane', 'a_toy_airplane', 'd_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-159,"['plate', 'mug', 'knife', 'fork', 'spoon', 'c_cups', 'cup_small', 'a_cups', 'bowl', 'bowl_a', 'e_lego_duplo', 'b_toy_airplane', 'c_toy_airplane', 'a_toy_airplane', 'd_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-160,"['plate', 'mug', 'knife', 'fork', 'spoon', 'c_cups', 'cup_small', 'a_cups', 'bowl', 'bowl_a', 'e_lego_duplo', 'b_toy_airplane', 'c_toy_airplane', 'a_toy_airplane', 'd_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-161,"['plate', 'd_cups', 'knife', 'fork', 'spoon', 'h_cups', 'cup_small', 'b_cups', 'bowl', 'bowl_a', 'f_lego_duplo', 'b_lego_duplo', 'c_toy_airplane', 'd_toy_airplane', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-162,"['plate', 'd_cups', 'knife', 'fork', 'spoon', 'h_cups', 'cup_small', 'b_cups', 'bowl', 'bowl_a', 'f_lego_duplo', 'b_lego_duplo', 'c_toy_airplane', 'd_toy_airplane', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-163,"['plate', 'd_cups', 'knife', 'fork', 'spoon', 'h_cups', 'cup_small', 'b_cups', 'bowl', 'bowl_a', 'f_lego_duplo', 'b_lego_duplo', 'c_toy_airplane', 'd_toy_airplane', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-164,"['plate', 'd_cups', 'knife', 'fork', 'spoon', 'h_cups', 'cup_small', 'b_cups', 'bowl', 'bowl_a', 'f_lego_duplo', 'b_lego_duplo', 'c_toy_airplane', 'd_toy_airplane', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-165,"['plate', 'd_cups', 'knife', 'fork', 'spoon', 'h_cups', 'cup_small', 'b_cups', 'bowl', 'bowl_a', 'f_lego_duplo', 'b_lego_duplo', 'c_toy_airplane', 'd_toy_airplane', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-166,"['plate', 'd_cups', 'knife', 'fork', 'spoon', 'h_cups', 'cup_small', 'b_cups', 'bowl', 'bowl_a', 'f_lego_duplo', 'b_lego_duplo', 'c_toy_airplane', 'd_toy_airplane', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-167,"['plate', 'd_cups', 'knife', 'fork', 'spoon', 'h_cups', 'cup_small', 'b_cups', 'bowl', 'bowl_a', 'f_lego_duplo', 'b_lego_duplo', 'c_toy_airplane', 'd_toy_airplane', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-168,"['plate', 'd_cups', 'knife', 'fork', 'spoon', 'h_cups', 'cup_small', 'b_cups', 'bowl', 'bowl_a', 'f_lego_duplo', 'b_lego_duplo', 'c_toy_airplane', 'd_toy_airplane', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-169,"['plate', 'd_cups', 'knife', 'fork', 'spoon', 'h_cups', 'cup_small', 'b_cups', 'bowl', 'bowl_a', 'f_lego_duplo', 'b_lego_duplo', 'c_toy_airplane', 'd_toy_airplane', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-170,"['plate', 'd_cups', 'knife', 'fork', 'spoon', 'h_cups', 'cup_small', 'b_cups', 'bowl', 'bowl_a', 'f_lego_duplo', 'b_lego_duplo', 'c_toy_airplane', 'd_toy_airplane', 'a_lego_duplo']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-171,"['pan_tefal', 'j_cups', 'fork', 'knife', 'spoon', 'a_cups', 'i_cups', 'mug', 'bowl_a', 'bowl', 'b_toy_airplane', 'b_lego_duplo', 'a_lego_duplo', 'foam_brick', 'prism']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-172,"['pan_tefal', 'j_cups', 'fork', 'knife', 'spoon', 'a_cups', 'i_cups', 'mug', 'bowl_a', 'bowl', 'b_toy_airplane', 'b_lego_duplo', 'a_lego_duplo', 'foam_brick', 'prism']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-173,"['pan_tefal', 'j_cups', 'fork', 'knife', 'spoon', 'a_cups', 'i_cups', 'mug', 'bowl_a', 'bowl', 'b_toy_airplane', 'b_lego_duplo', 'a_lego_duplo', 'foam_brick', 'prism']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-174,"['pan_tefal', 'j_cups', 'fork', 'knife', 'spoon', 'a_cups', 'i_cups', 'mug', 'bowl_a', 'bowl', 'b_toy_airplane', 'b_lego_duplo', 'a_lego_duplo', 'foam_brick', 'prism']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-175,"['pan_tefal', 'j_cups', 'fork', 'knife', 'spoon', 'a_cups', 'i_cups', 'mug', 'bowl_a', 'bowl', 'b_toy_airplane', 'b_lego_duplo', 'a_lego_duplo', 'foam_brick', 'prism']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-176,"['pan_tefal', 'j_cups', 'fork', 'knife', 'spoon', 'a_cups', 'i_cups', 'mug', 'bowl_a', 'bowl', 'b_toy_airplane', 'b_lego_duplo', 'a_lego_duplo', 'foam_brick', 'prism']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-177,"['pan_tefal', 'j_cups', 'fork', 'knife', 'spoon', 'a_cups', 'i_cups', 'mug', 'bowl_a', 'bowl', 'b_toy_airplane', 'b_lego_duplo', 'a_lego_duplo', 'foam_brick', 'prism']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-178,"['pan_tefal', 'j_cups', 'fork', 'knife', 'spoon', 'a_cups', 'i_cups', 'mug', 'bowl_a', 'bowl', 'b_toy_airplane', 'b_lego_duplo', 'a_lego_duplo', 'foam_brick', 'prism']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-179,"['pan_tefal', 'j_cups', 'fork', 'knife', 'spoon', 'a_cups', 'i_cups', 'mug', 'bowl_a', 'bowl', 'b_toy_airplane', 'b_lego_duplo', 'a_lego_duplo', 'foam_brick', 'prism']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-180,"['pan_tefal', 'j_cups', 'fork', 'knife', 'spoon', 'a_cups', 'i_cups', 'mug', 'bowl_a', 'bowl', 'b_toy_airplane', 'b_lego_duplo', 'a_lego_duplo', 'foam_brick', 'prism']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-181,"['plate', 'e_cups', 'fork', 'spoon', 'knife', 'a_cups', 'd_cups', 'g_cups', 'bowl_a', 'bowl', 'foam_brick', 'b_lego_duplo', 'prism', 'a_toy_airplane', 'nine_hole_peg_test']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-182,"['plate', 'e_cups', 'fork', 'spoon', 'knife', 'a_cups', 'd_cups', 'g_cups', 'bowl_a', 'bowl', 'foam_brick', 'b_lego_duplo', 'prism', 'a_toy_airplane', 'nine_hole_peg_test']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4-183,"['plate', 'e_cups', 'fork', 'spoon', 'knife', 'a_cups', 'd_cups', 'g_cups', 'bowl_a', 'bowl', 'foam_brick', 'b_lego_duplo', 'prism', 'a_toy_airplane', 'nine_hole_peg_test']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
